"HSP ID","help","Gender","Gender_Other","Age","Culture","Culture_Other","First_Lanuage","First_Lanuage_O","First_Lanuage_2","English_Years","English_Fluent","Nationality","Years_Canada","Old_Move_Canada","Religion","Religion_Other","Handedness","Political","Year_School","CG1","CG2","CG3","CI1","CI2","CI3","SS1","SS2","SS3","SO1","SO2","SO3","DM1","DM2","DM3","DP1","DP2","DP3","DG1","DG2","DG3","HSP ID_decline","help_decline","Gender_decline","Gender_Other_decline","Age_decline","Culture_decline","Culture_Other_decline","First_Lanuage_decline","First_Lanuage_O_decline","First_Lanuage_2_decline","English_Years_decline","English_Fluent_decline","Nationality_decline","Years_Canada_decline","Old_Move_Canada_decline","Religion_decline","Religion_Other_decline","Handedness_decline","Political_decline","Year_School_decline","CG1_decline","CG2_decline","CG3_decline","CI1_decline","CI2_decline","CI3_decline","SS1_decline","SS2_decline","SS3_decline","SO1_decline","SO2_decline","SO3_decline","DM1_decline","DM2_decline","DM3_decline","DP1_decline","DP2_decline","DP3_decline","DG1_decline","DG2_decline","DG3_decline","item_decline_total","Age_Group","keep_case","random_split"
"92281209","Yes",1,NA,33,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Agnostic",NA,"Mostly right handed","Slightly liberal",3,2,NA,2,2,2,4,3,1,3,1,3,3,1,1,1,3,1,3,6,7,7,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
"20420324","Yes",1,NA,18,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian","13","5","Atheist",NA,"Mostly right handed","Slightly conservative",1,1,1,1,1,5,6,3,3,1,6,2,1,2,5,5,5,3,6,3,3,5,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"45910427","Yes",2,NA,18,"East Asian",NA,"Both English and another language",NA,"Cantonese / Mandarin",NA,"7. Completely fluent","Chinese","18","Not applicable--I was born in Canada","Atheist",NA,"Mostly right handed","Neutral/moderate",1,1,2,6,1,6,6,5,5,3,5,2,3,1,1,1,1,3,5,5,6,6,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"11060830","Yes",2,NA,21,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Christian",NA,"Mostly left handed","Moderately liberal",4,5,5,6,7,6,6,6,6,6,6,5,6,6,6,6,6,6,6,5,6,5,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1
"32470609","Yes",2,NA,22,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Australian",NA,NA,"Christian",NA,"Mostly right handed","Slightly liberal",4,2,2,2,4,4,3,3,3,4,3,5,3,NA,NA,NA,5,5,6,5,4,6,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,4,0,1
"77441121","Yes",2,NA,17,"East Asian",NA,"Both English and another language",NA,"mandarin",NA,"7. Completely fluent","Canadian",NA,"10","Atheist",NA,"Mostly right handed","Neutral/moderate",1,2,2,5,4,5,5,5,7,4,7,4,2,4,7,6,6,6,6,6,6,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"11591014","I don't know",2,NA,17,"South Asian",NA,"Both English and another language",NA,"Mandarin",NA,"7. Completely fluent","Canada","17","Not applicable--I was born in Canada","Agnostic",NA,"Mostly right handed","Slightly liberal",1,1,1,4,1,2,2,1,2,2,4,1,2,2,2,2,2,5,5,4,4,5,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"64451104","No",2,"i am man",20,"South Asian","indian","Other","marathi","i didn't","16","5","indian","1","19","Hindu","i am hindu","Mostly right handed","Slightly liberal",1,2,2,4,3,6,6,3,2,2,4,2,2,6,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1
"17691228","Yes",1,NA,18,"East Asian",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Atheist",NA,"Mostly right handed","Moderately liberal",2,2,2,5,3,5,4,2,3,2,4,3,3,2,3,3,3,2,5,4,3,5,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"28970416","Yes",1,NA,18,"East Asian",NA,"Cantonese",NA,NA,NA,"7. Completely fluent","chinese","1","18","Christian",NA,"Mostly right handed","Slightly liberal",1,6,6,6,6,5,5,5,6,6,6,5,5,5,6,6,6,6,6,5,5,5,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"89261123","Yes",1,NA,17,"East Asian",NA,"Both English and another language",NA,"Japanese",NA,"7. Completely fluent","Japanese-Canadian",NA,"Not applicable--I was born in Canada",NA,NA,"Mostly right handed",NA,1,4,5,4,3,3,3,5,4,5,4,5,4,4,4,4,5,4,4,3,4,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"91951001","Yes",1,NA,17,"Other","Mix of half South Asian half and East Asian","English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Agnostic",NA,"Mostly right handed","Moderately liberal",1,6,5,7,5,3,6,2,6,2,5,2,3,4,2,5,5,3,6,5,6,5,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"94260328","Yes",1,NA,18,NA,NA,"Both English and another language",NA,"Cantonese",NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Other","Catholic","Ambidextrious","Moderately liberal",1,5,5,5,5,4,4,4,6,5,5,4,4,4,2,5,6,4,7,5,7,7,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"67750730","I don't know",1,NA,20,"East Asian",NA,"Both English and another language",NA,"Mandarin",NA,"6","Canadian",NA,"Not applicable--I was born in Canada",NA,NA,"Mostly right handed","Slightly conservative",3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
"73830426","I don't know",1,NA,18,"East Asian",NA,"English",NA,NA,NA,"7. Completely fluent","canadian",NA,"Not applicable--I was born in Canada","Agnostic",NA,"Mostly right handed",NA,1,4,4,4,5,4,4,3,5,4,4,3,4,4,3,4,4,3,4,5,5,5,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"51430214","Yes",1,NA,22,"European",NA,"English",NA,NA,NA,"7. Completely fluent","canadian",NA,"Not applicable--I was born in Canada","Nonreligious",NA,"Mostly right handed","Neutral/moderate",2,3,3,4,4,5,4,3,3,4,5,5,4,4,6,6,6,6,7,6,6,5,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
"29340331","I don't know",1,NA,19,"East Asian",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Christian",NA,"Mostly right handed","Moderately conservative",2,3,3,4,3,4,6,5,5,4,5,5,4,3,5,6,5,4,6,6,6,5,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
"37160926","Yes",1,NA,17,"East Asian",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian","17","Not applicable--I was born in Canada","Agnostic",NA,"Mostly right handed","Strongly liberal",1,2,3,5,2,5,2,2,3,2,5,3,3,2,6,3,3,3,1,3,3,5,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"78190916","Yes",1,NA,18,"East Asian",NA,"Tagalong",NA,NA,"14","7. Completely fluent","Canadian","12","6","Other","Catholic","Mostly right handed","Moderately liberal",2,3,3,3,3,5,6,2,5,2,5,4,1,2,3,3,3,3,5,4,6,5,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"27611230","Yes",1,NA,17,"South Asian",NA,"Both English and another language",NA,"Oriya",NA,"7. Completely fluent","Australian",NA,"17","Hindu",NA,"Mostly right handed","Moderately liberal",1,6,6,7,5,6,7,5,2,2,3,7,5,5,6,5,5,5,7,7,7,6,0,0,0,NA,0,0,NA,0,NA,0,NA,0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"90350729","Yes",1,NA,20,"European",NA,"Both English and another language",NA,"Serbo-Croatian",NA,"7. Completely fluent","Croatian-Canadian",NA,"Not applicable--I was born in Canada","Atheist",NA,"Mostly right handed","Strongly liberal",2,5,5,6,5,6,4,3,6,3,4,3,3,2,6,6,5,3,6,2,6,7,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
"88350629","I don't know",1,NA,18,"South East Asian",NA,"Both English and another language",NA,"Vietnamese",NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada",NA,NA,"Mostly right handed",NA,1,4,4,4,1,4,4,3,4,3,4,4,4,4,3,3,4,4,4,3,5,4,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"39781124","I don't know",1,NA,19,"South East Asian",NA,"Both English and another language",NA,"Marathi",NA,"7. Completely fluent","Maharastrian","19","Not applicable--I was born in Canada","Nonreligious",NA,"Mostly right handed","Moderately liberal",6,4,2,4,2,3,4,4,2,2,5,4,4,6,5,4,5,5,5,4,5,5,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
"36471017","Yes",1,NA,20,"East Asian",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Nonreligious",NA,"Mostly right handed","Slightly liberal",3,5,4,4,4,4,5,5,4,4,5,3,3,4,5,4,5,5,4,4,5,5,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1
"59250520","Yes",1,NA,19,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Christian",NA,"Mostly right handed","Strongly conservative",2,7,6,6,6,6,7,5,5,6,5,5,5,7,6,6,6,6,5,5,5,5,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
"84531009","Yes",1,"not applicable",17,"Hispanic","not applicable","Spanish","not applicable","not applicable","11 years","7. Completely fluent","Both Colombian & Canadian","11","6","Other","Catholic","Mostly right handed","Slightly liberal",1,5,5,4,5,6,4,6,5,5,6,6,5,4,4,3,4,3,5,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"59640607","Yes",1,NA,18,"East Asian",NA,"Mandarin",NA,NA,"7","5","China","1","18","Nonreligious",NA,"Mostly right handed","Moderately liberal",1,6,5,6,6,6,7,5,6,7,6,5,4,5,3,7,6,7,7,6,7,7,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"29500222","Yes",1,"Woman",18,"East Asian","East Asian","Japanese","Japanese",NA,"16","7. Completely fluent","Japanese","1","18","Christian","Christian","Mostly right handed","Moderately liberal",1,5,2,2,3,5,5,5,3,2,6,3,5,2,NA,5,6,5,5,3,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
"19640129","I don't know",1,"n/a",18,"South Asian","n/a","Other","Hindi","n/a","12yrs","7. Completely fluent","Fijian","7","11","Hindu","n/a","Mostly right handed",NA,1,3,4,5,3,5,5,4,4,6,6,4,4,5,5,5,5,2,4,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"31460315","Yes",2,NA,18,"South Asian",NA,"English",NA,NA,NA,"7. Completely fluent","American",NA,"Not applicable--I was born in Canada","Muslim",NA,"Mostly right handed","Slightly liberal",1,5,6,5,5,5,5,5,5,5,4,5,4,5,5,4,5,5,5,5,5,5,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"39151124","Yes",1,NA,18,"South Asian",NA,"Both English and another language",NA,"Bengali",NA,"7. Completely fluent","Canadian","10","9","Muslim",NA,"Mostly right handed","Moderately liberal",2,1,1,2,2,5,5,5,6,4,5,5,4,1,5,5,6,5,6,5,7,6,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"48920706","Yes",1,NA,18,NA,NA,"Cantonese",NA,NA,"15","6",NA,"1","18","Christian",NA,"Mostly right handed","Moderately liberal",1,4,5,4,5,4,4,4,4,4,4,3,2,3,5,4,4,3,4,5,4,4,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"35451205","I don't know",1,NA,17,"East Asian",NA,"Both English and another language",NA,"Mandarin","11","7. Completely fluent","Canadian","14","3","Atheist",NA,"Mostly right handed","Slightly liberal",1,5,3,5,4,5,6,2,3,2,3,2,2,2,2,2,3,2,4,5,3,5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"95940612","Yes",1,"Woman",18,"South East Asian","South East Asian","English","English",NA,NA,"7. Completely fluent","Malaysian","1","18","Buddhist",NA,"Mostly right handed","Neutral/moderate",1,6,6,6,7,6,6,4,6,6,4,6,4,NA,6,6,6,6,4,6,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
"52580101","Yes",1,NA,18,"East Asian",NA,"Both English and another language",NA,"Mandarin",NA,"7. Completely fluent","Canadian",NA,NA,"Nonreligious",NA,"Mostly right handed","Strongly liberal",1,2,2,2,2,3,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"92260112","Yes",1,"woman",18,"South East Asian","chinese","Mandarin","mandarin","mandarin","11","6","Canadian",NA,"Not applicable--I was born in Canada","Nonreligious","non-religious","Ambidextrious","Neutral/moderate",1,5,4,5,5,6,6,4,7,4,5,3,4,3,4,5,5,3,6,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"36460210","Yes",1,NA,18,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Christian",NA,"Mostly left handed","Neutral/moderate",1,2,2,2,3,4,4,4,4,3,4,3,3,3,2,2,2,2,3,1,4,2,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"95060718","Yes",2,NA,18,"East Asian",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada",NA,NA,"Mostly right handed","Moderately conservative",1,1,4,6,1,4,6,6,6,6,5,3,3,1,2,3,2,2,5,3,2,2,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"dfj2019","Yes",1,NA,18,"East Asian",NA,"Mandarin",NA,NA,"8","5",NA,NA,NA,NA,NA,NA,"Slightly liberal",1,5,6,5,5,6,4,7,6,6,3,4,3,5,5,4,5,5,4,5,3,5,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"23600822","Yes",1,NA,22,"East Asian",NA,"Mandarin",NA,NA,"12","5","China","3","18","Nonreligious",NA,"Mostly right handed",NA,3,2,5,3,4,6,4,5,5,5,5,5,3,5,5,5,5,5,7,7,7,7,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
"93441119","I don't know",1,NA,NA,"South Asian",NA,"Other","Balochi",NA,"17","7. Completely fluent","Pakistani","2","15","Muslim",NA,"Mostly right handed","Moderately liberal",1,1,1,2,4,4,2,3,4,3,5,4,2,1,1,4,6,3,6,7,7,7,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0
"92210630",NA,2,NA,18,"East Asian",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Other","Catholic","Mostly right handed",NA,1,4,4,4,5,6,4,5,5,5,4,5,5,4,3,4,5,4,3,2,5,3,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"68990202","Yes",1,NA,18,"South Asian",NA,"English",NA,NA,NA,"7. Completely fluent","Indian",NA,"Not applicable--I was born in Canada","Agnostic",NA,"Mostly left handed","Slightly liberal",1,5,3,4,4,5,5,4,5,5,2,3,3,4,5,4,5,1,5,3,5,2,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"34830604","I don't know",1,NA,18,"East Asian",NA,"English",NA,NA,NA,"7. Completely fluent","canadian",NA,"Not applicable--I was born in Canada","Atheist",NA,"Mostly right handed","Neutral/moderate",1,5,6,6,1,2,4,1,2,2,2,2,2,2,2,2,2,2,4,2,2,3,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"13150806","Yes",1,NA,18,"East Asian",NA,"Both English and another language",NA,"Cantonese",NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Other",NA,"Mostly right handed","Neutral/moderate",1,2,2,4,2,5,3,2,2,2,3,2,2,1,1,2,2,2,4,2,5,3,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"56710222",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada",NA,NA,"Mostly right handed",NA,1,1,2,1,4,4,4,2,4,4,4,2,3,NA,NA,4,3,3,4,5,4,4,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,NA,0,1
"49091126","Yes",1,NA,17,"East Asian",NA,"Mandarin",NA,NA,"14 years","7. Completely fluent","Canadian","14","4","Nonreligious",NA,"Mostly right handed","Neutral/moderate",1,2,5,6,2,6,7,3,5,4,6,5,5,1,1,2,5,4,7,3,7,3,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"24140727","Yes",1,NA,18,"East Asian",NA,"Both English and another language",NA,"Cantonese",NA,"7. Completely fluent","Chinese/Canadian","2","16","Nonreligious",NA,"Mostly right handed","Neutral/moderate",1,6,5,5,6,5,4,6,6,5,6,5,4,4,4,5,5,5,6,5,6,5,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"20141107","Yes",1,NA,18,"East Asian",NA,"Cantonese",NA,NA,"15","7. Completely fluent","Canadian","15","3","Nonreligious",NA,"Mostly right handed","Neutral/moderate",2,5,5,5,5,6,5,4,6,4,5,5,4,4,3,3,5,2,5,3,5,5,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"54820720","Yes",2,NA,18,"South East Asian",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian","18","Not applicable--I was born in Canada","Christian",NA,"Mostly left handed","Moderately liberal",1,4,4,6,4,6,6,4,4,4,3,3,3,3,4,3,5,2,3,4,6,6,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"29180913","Yes",1,NA,18,"East Asian",NA,"Both English and another language",NA,"Korean",NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Nonreligious",NA,"Mostly right handed","Moderately liberal",1,2,2,3,3,5,3,4,3,5,5,3,3,5,2,5,5,5,6,6,5,6,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"53591023","Yes",1,NA,18,"South East Asian",NA,"English",NA,NA,NA,"7. Completely fluent","Filipino",NA,"Not applicable--I was born in Canada","Other","Catholic","Mostly right handed","Slightly liberal",2,5,5,6,4,4,5,2,3,5,2,2,2,3,4,2,4,4,5,4,5,6,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"16180927","Yes",1,NA,18,"East Asian",NA,"Both English and another language",NA,"Cantonese",NA,"7. Completely fluent","Chinese",NA,"Not applicable--I was born in Canada","Christian",NA,"Mostly right handed","Slightly liberal",2,5,5,6,7,5,6,4,6,5,4,4,4,4,5,6,7,6,5,5,7,6,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"24250406","Yes",1,NA,18,"South Asian",NA,"Both English and another language",NA,"telugu",NA,"7. Completely fluent",NA,"1","18","Hindu",NA,"Mostly right handed","Neutral/moderate",1,3,1,2,4,5,4,3,4,4,NA,4,6,NA,6,7,6,4,4,4,7,5,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1
"19860731","Yes",1,"-",18,"Other","Latino (Latin America)","Spanish","-","-","7-8 years","6","Salvadoran","1","18","Christian","-",NA,NA,1,6,5,7,6,6,7,6,6,6,5,6,6,5,7,7,7,6,6,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"88010920","Yes",1,"-",18,"South East Asian","-","Both English and another language","-","Indonesian","-","7. Completely fluent","Indonesian","1","17","Other","Catholic","Mostly right handed",NA,1,4,3,3,3,5,3,2,3,3,4,3,2,2,4,4,3,2,2,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"67361129","Yes",2,NA,NA,"South Asian",NA,"Both English and another language",NA,"Punjabi",NA,"5","Indian",NA,"18","Sikh",NA,"Mostly right handed","Neutral/moderate",1,6,6,6,7,6,7,4,4,5,1,1,4,5,6,7,6,5,6,7,7,6,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0
"44310601","I don't know",1,NA,18,"Other","Both Asian and European","English",NA,NA,NA,"7. Completely fluent","Canadian","14","1","Nonreligious",NA,"Mostly right handed","Slightly conservative",1,4,4,5,5,6,4,6,6,4,5,5,4,4,5,5,6,5,6,6,7,7,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"69910827","Yes",1,NA,19,"South East Asian",NA,"Cantonese",NA,NA,"16","5","Hong Kong","3","16","Nonreligious",NA,"Mostly left handed","Neutral/moderate",1,4,4,4,4,4,3,4,3,3,4,4,4,4,2,3,4,4,4,4,4,4,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
