"duration","HSP ID","help","Gender","Gender_Other","Age","Culture","Culture_Other","First_Lanuage","First_Lanuage_O","First_Lanuage_2","English_Years","English_Fluent","Nationality","Years_Canada","Old_Move_Canada","Religion","Religion_Other","Handedness","Political","Year_School","Sex_Orientation","Sex_Orient_Othr","UBC_Faculty","Faculty_Other","Major","Country_Born","country_born_2","Mom education","Dad education","Family.income","Attn","Attnother","BIological.sex","age.30","age.28","CG1","CG2","CG3","CI1","CI2","CI3","SS1","SS2","SS3","SO1","SO2","SO3","DM1","DM2","DM3","DP1","DP2","DP3","DG1","DG2","DG3","duration_decline","HSP ID_decline","help_decline","Gender_decline","Gender_Other_decline","Age_decline","Culture_decline","Culture_Other_decline","First_Lanuage_decline","First_Lanuage_O_decline","First_Lanuage_2_decline","English_Years_decline","English_Fluent_decline","Nationality_decline","Years_Canada_decline","Old_Move_Canada_decline","Religion_decline","Religion_Other_decline","Handedness_decline","Political_decline","Year_School_decline","Sex_Orientation_decline","Sex_Orient_Othr_decline","UBC_Faculty_decline","Faculty_Other_decline","Major_decline","Country_Born_decline","country_born_2_decline","Mom education_decline","Dad education_decline","Family.income_decline","Attn_decline","Attnother_decline","BIological.sex_decline","age.30_decline","age.28_decline","CG1_decline","CG2_decline","CG3_decline","CI1_decline","CI2_decline","CI3_decline","SS1_decline","SS2_decline","SS3_decline","SO1_decline","SO2_decline","SO3_decline","DM1_decline","DM2_decline","DM3_decline","DP1_decline","DP2_decline","DP3_decline","DG1_decline","DG2_decline","DG3_decline","item_decline_total","Age_Group","keep_case"
33,"14880915","Yes",1,"n/a",18,"South East Asian","n/a","Both English and another language","n/a","Cantonese","n/a","7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Christian","n/a","Mostly right handed","Slightly conservative",2,"Heterosexual/straight only","n/a","School of Kinesiology","n/a","Kinesiology","Canada","n/a","Professional or Graduate Degree (e.g., PhD, MD)","2 year degree (e.g.technical college degree)","$100,001 - $150,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",6,6,6,5,6,6,5,5,5,5,5,5,5,6,6,5,5,5,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10,"26130605","Yes",1,NA,21,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Atheist",NA,"Mostly right handed","Moderately liberal",3,"Heterosexual/straight only",NA,"Faculty of Arts",NA,"Psychology","Canada",NA,"Professional or Graduate Degree (e.g., PhD, MD)","Professional or Graduate Degree (e.g. PhD MD)","Above $150,000","Other (Please specify below)","decision making","Female","Yes","Yes",2,2,2,2,2,2,4,4,2,3,2,5,2,2,2,5,2,5,5,6,5,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
20,"19810402","Yes",1,NA,19,"South East Asian",NA,"Mandarin",NA,NA,"17","6","Taiwanese, Canadian","3","18","Nonreligious",NA,"Mostly right handed","Moderately liberal",2,"Heterosexual/straight mostly",NA,"Faculty of Arts",NA,"psychology","Taiwan",NA,"4 year (e.g., Bachelor's degree)","4 year degree (e.g.Bachelor's degree)","$35,001 - $50,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",2,3,4,3,5,3,2,3,3,2,2,2,2,2,2,2,2,3,2,5,5,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
11,"51290124","I don't know",1,NA,19,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Nonreligious",NA,"Mostly right handed","Strongly liberal",2,"Heterosexual/straight mostly",NA,"Faculty of Science",NA,"Cognitive systems","Canada",NA,"4 year (e.g., Bachelor's degree)","Professional or Graduate Degree (e.g. PhD MD)","$100,001 - $150,000","Other (Please specify below)","decision making","Female","Yes","Yes",2,4,5,2,2,2,5,2,2,3,2,1,2,2,2,2,1,2,2,2,2,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
14,"45061209","I don't know",1,NA,21,"East Asian",NA,"Mandarin",NA,NA,"15","6","Canadian","13","8","Other","none","Mostly right handed","Neutral/moderate",3,"Heterosexual/straight only",NA,"Faculty of Arts",NA,"psychology","Hong Kong",NA,"High school graduate","High school graduate",NA,"Other (Please specify below)","Decision Making","Female","Yes","Yes",3,3,3,3,5,3,3,6,3,5,2,2,4,2,2,2,2,2,2,6,5,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
21,"42301212","Yes",1,NA,18,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Nonreligious",NA,"Mostly right handed","Moderately liberal",2,"Bisexual (equally Heterosexual/straight and Gay/lesbian)",NA,"Faculty of Arts",NA,"Psychology","Canada",NA,"2 year degree (e.g., technical college degree)","2 year degree (e.g.technical college degree)","$100,001 - $150,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",2,1,2,2,3,1,2,2,1,2,2,2,1,2,2,3,2,4,3,2,3,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14,"10080718","No",1,NA,20,"East Asian",NA,"English",NA,NA,NA,"7. Completely fluent","chinese","20+","Not applicable--I was born in Canada",NA,NA,"Mostly right handed",NA,3,"Heterosexual/straight only",NA,"Faculty of Science",NA,"Integrated Sciences","Canada",NA,"2 year degree (e.g., technical college degree)","4 year degree (e.g.Bachelor's degree)",NA,"Other (Please specify below)","Decision Making","Female","Yes","Yes",4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,5,6,6,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
11,"84250501","Yes",1,NA,19,"East Asian",NA,"Cantonese",NA,NA,"15","6","Canadian",NA,"Not applicable--I was born in Canada","Nonreligious",NA,"Mostly right handed","Neutral/moderate",2,"Other","Asexual","Faculty of Arts",NA,"Psychology","Canada",NA,"Less than high school","Some college","$50,001 - $75,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",5,5,5,5,5,6,4,4,4,4,3,2,3,4,5,5,4,4,4,5,6,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
29,"51030409","I don't know",1,NA,19,"East Asian",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Nonreligious",NA,"Mostly right handed","Neutral/moderate",2,"Heterosexual/straight mostly",NA,"Faculty of Arts",NA,"Psychology","Canada",NA,NA,NA,NA,"Other (Please specify below)","Decision Making","Female","Yes","Yes",3,3,4,2,4,4,2,2,4,4,2,4,4,2,2,3,2,2,2,3,2,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
11,"44340608","Yes",1,NA,20,"Other","chinese, white","English",NA,NA,NA,"7. Completely fluent","canadian",NA,"Not applicable--I was born in Canada","Atheist",NA,"Mostly left handed","Neutral/moderate",3,"Heterosexual/straight only",NA,"School of Kinesiology",NA,"kinesiology interdisciplinary","Canada",NA,"2 year degree (e.g., technical college degree)","4 year degree (e.g.Bachelor's degree)",NA,"Other (Please specify below)","decision making","Female","Yes","Yes",6,5,6,7,7,7,7,7,7,6,6,5,7,7,7,7,7,7,7,7,7,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
12,"38511225","I don't know",1,NA,18,"East Asian",NA,"Mandarin",NA,NA,"17","7. Completely fluent","Chinese","16","2","Christian",NA,"Mostly right handed","Slightly liberal",2,"Heterosexual/straight only",NA,"School of Kinesiology",NA,NA,"China",NA,"4 year (e.g., Bachelor's degree)","Professional or Graduate Degree (e.g. PhD MD)","Above $150,000","Other (Please specify below)","decision making","Female","Yes","Yes",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30,"84310317","Yes",2,NA,21,"South East Asian",NA,"Mandarin",NA,NA,"8","5",NA,"3","18",NA,NA,"Mostly right handed",NA,4,"Heterosexual/straight only",NA,"Faculty of Arts",NA,"Psychology","Taiwan",NA,"Professional or Graduate Degree (e.g., PhD, MD)","Professional or Graduate Degree (e.g. PhD MD)",NA,"Other (Please specify below)","Decision Making","Male","Yes","Yes",5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,4,5,5,5,5,4,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
10,"13050621","Yes",1,NA,19,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Christian",NA,"Mostly right handed","Strongly liberal",2,"Heterosexual/straight only",NA,"Faculty of Science",NA,"Neuroscience","Canada",NA,"4 year (e.g., Bachelor's degree)","2 year degree (e.g.technical college degree)","Above $150,000","Other (Please specify below)","decision making","Female","Yes","Yes",5,5,5,5,5,5,6,7,3,4,6,5,6,6,6,6,6,6,6,6,6,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
16,"23010905","I don't know",1,NA,19,"European",NA,"Other","Serbian",NA,"17","7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Other","Eastern Orthodox","Mostly left handed",NA,2,"Heterosexual/straight only",NA,"Faculty of Science",NA,"Cognitive Systems","Canada",NA,"High school graduate","Some college",NA,"Other (Please specify below)","Decision Making","Female","Yes","Yes",2,2,5,4,5,NA,4,5,4,6,6,6,4,6,6,6,4,5,5,6,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
9,"49941029","I don't know",1,NA,18,"East Asian",NA,"Other","Taiwanese Hokkien",NA,"17","7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Christian",NA,"Mostly right handed",NA,1,"Heterosexual/straight only",NA,"Faculty of Land and Food Systems",NA,"Food, Nutrition and Health","Canada",NA,"Professional or Graduate Degree (e.g., PhD, MD)","4 year degree (e.g.Bachelor's degree)",NA,"Other (Please specify below)","Decision Making","Female","Yes","Yes",5,4,5,5,3,5,2,4,4,5,1,4,4,5,5,4,5,3,3,5,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
16,"64100323","Yes",2,NA,19,"East Asian",NA,"Mandarin",NA,NA,"14","5","Chinese","4","16",NA,NA,"Mostly right handed",NA,2,"Heterosexual/straight only",NA,"Faculty of Arts",NA,"Psychology","China",NA,"4 year (e.g., Bachelor's degree)","4 year degree (e.g.Bachelor's degree)","$100,001 - $150,000","Other (Please specify below)","Decision Making","Male","Yes","Yes",4,4,4,4,5,4,6,6,4,3,4,3,6,2,2,4,4,6,6,6,6,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
8,"48490619","I don't know",1,NA,19,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Jewish",NA,"Mostly right handed","Strongly liberal",2,"Heterosexual/straight mostly",NA,"Faculty of Science",NA,NA,"Canada",NA,"Professional or Graduate Degree (e.g., PhD, MD)","Professional or Graduate Degree (e.g. PhD MD)","Above $150,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",4,4,4,4,6,4,5,5,5,6,5,5,2,2,2,6,3,5,5,6,5,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
10,"67451029","I don't know",1,NA,30,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,NA,"Atheist",NA,"Mostly right handed","Moderately liberal",5,"Heterosexual/straight only",NA,"Faculty of Arts",NA,NA,"Canada",NA,"2 year degree (e.g., technical college degree)","2 year degree (e.g.technical college degree)",NA,"Other (Please specify below)","Decision Making","Female","Yes","No",6,6,6,5,5,5,5,6,5,6,5,5,4,5,5,5,5,5,5,5,5,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
10,"79550830","Yes",1,NA,20,"South Asian",NA,"English",NA,NA,NA,"7. Completely fluent","Indian","1","18","Hindu",NA,"Mostly right handed","Neutral/moderate",2,"Heterosexual/straight mostly",NA,"Faculty of Arts",NA,"Psychology","India",NA,"4 year (e.g., Bachelor's degree)","Professional or Graduate Degree (e.g. PhD MD)","$75,001 - $100,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",1,1,1,1,3,4,5,4,1,2,3,3,2,2,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
19,"49580516","No",1,NA,28,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,NA,"Agnostic",NA,"Mostly right handed","Slightly liberal",5,"Heterosexual/straight mostly",NA,"Faculty of Arts",NA,"visual art, psychology","Canada",NA,"4 year (e.g., Bachelor's degree)","4 year degree (e.g.Bachelor's degree)","$50,001 - $75,000","Other (Please specify below)","decision making","Female","Yes","Yes",4,4,4,4,5,4,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
19,"90801123","I don't know",1,NA,19,"East Asian",NA,"Both English and another language",NA,"Mandarin",NA,"7. Completely fluent","Canadian","14","4","Agnostic",NA,"Mostly right handed","Moderately liberal",2,"Heterosexual/straight mostly",NA,"Faculty of Arts",NA,NA,"China",NA,"4 year (e.g., Bachelor's degree)","4 year degree (e.g.Bachelor's degree)",NA,"Other (Please specify below)","Decision Making","Female","Yes","Yes",4,2,6,5,5,5,5,4,5,6,2,2,NA,4,5,5,2,4,6,7,7,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0
18,"60490928","No",1,NA,19,"South Asian",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Sikh",NA,"Mostly right handed",NA,3,"Heterosexual/straight only",NA,"Faculty of Science",NA,"Behavioral Neuroscience","Canada",NA,"2 year degree (e.g., technical college degree)","4 year degree (e.g.Bachelor's degree)",NA,"Other (Please specify below)","Decision Making","Female","Yes","Yes",2,2,2,2,3,2,2,5,2,3,2,2,2,2,2,2,2,3,2,2,2,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
29,"26900807","Yes",2,NA,29,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Other","Spiritual, believe in God","Mostly right handed","Slightly liberal",2,"Heterosexual/straight mostly",NA,"Faculty of Arts",NA,"Psychology","Canada",NA,"4 year (e.g., Bachelor's degree)","Professional or Graduate Degree (e.g. PhD MD)","$35,001 - $50,000","Other (Please specify below)","Decision Making","Male","Yes","No",7,6,6,6,6,6,5,6,6,5,2,3,5,6,6,6,6,6,5,5,5,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
26,"84121028","Yes",4,NA,20,"European",NA,"English",NA,NA,NA,"6","Canadian",NA,"Not applicable--I was born in Canada","Agnostic",NA,"Mostly right handed","Moderately liberal",3,"Other","Asexual","Faculty of Arts",NA,"Linguistics","Canada",NA,"Professional or Graduate Degree (e.g., PhD, MD)","4 year degree (e.g.Bachelor's degree)",NA,"Other (Please specify below)","Decision Making",NA,"Yes","Yes",1,2,2,1,5,3,2,4,4,5,3,2,1,1,1,2,1,3,3,3,2,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
20,"13010310","Yes",1,NA,19,"East Asian",NA,"Mandarin",NA,NA,"10","7. Completely fluent","Chinese","10","9","Nonreligious",NA,"Mostly right handed","Neutral/moderate",2,"Heterosexual/straight only",NA,"Faculty of Arts",NA,"Psychology","China",NA,"4 year (e.g., Bachelor's degree)","4 year degree (e.g.Bachelor's degree)","$25,001 - $35,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",7,7,7,7,7,7,7,7,7,6,4,2,7,2,3,2,7,7,7,6,3,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
9,"55380409","Yes",1,NA,17,"East Asian",NA,"Mandarin",NA,NA,"14","7. Completely fluent","Canadian","14","3","Nonreligious",NA,"Mostly right handed","Strongly liberal",3,"Bisexual (equally Heterosexual/straight and Gay/lesbian)",NA,"Faculty of Science",NA,"Integrated Science","China",NA,"4 year (e.g., Bachelor's degree)","4 year degree (e.g.Bachelor's degree)","$75,001 - $100,000","Other (Please specify below)","Decision Making","Female","No","No",2,2,2,2,4,2,4,4,4,5,5,4,3,3,3,3,3,4,2,4,3,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
21,"82480702","Yes",1,NA,28,"East Asian",NA,"Both English and another language",NA,"Cantonese",NA,"7. Completely fluent","Canadian","20+","Not applicable--I was born in Canada","Other","Agnotic but I practice Buddhism for meditations","Mostly right handed","Moderately liberal",4,"Bisexual (equally Heterosexual/straight and Gay/lesbian)",NA,"Faculty of Science",NA,NA,"Hong Kong",NA,"4 year (e.g., Bachelor's degree)","High school graduate","Above $150,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",5,5,5,5,5,6,5,6,6,6,5,5,5,7,7,7,6,5,6,7,7,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
36,"69910921","I don't know",1,NA,19,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian/Australian","19","Not applicable--I was born in Canada","Atheist",NA,"Mostly right handed","Moderately liberal",2,"Heterosexual/straight mostly",NA,"Faculty of Arts",NA,"Psychology","Canada",NA,"4 year (e.g., Bachelor's degree)","4 year degree (e.g.Bachelor's degree)","$35,001 - $50,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",3,3,1,2,5,3,5,6,2,7,6,6,2,3,5,5,2,3,3,5,6,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
11,"76980830","I don't know",1,NA,19,"South East Asian",NA,"Both English and another language",NA,"Tagalog",NA,"7. Completely fluent","Filipino","1","18","Christian",NA,"Mostly right handed","Slightly liberal",2,"Heterosexual/straight only",NA,"Faculty of Arts",NA,"Psychology","Other","Philippines","Professional or Graduate Degree (e.g., PhD, MD)","Professional or Graduate Degree (e.g. PhD MD)",NA,"Other (Please specify below)","Decision Making","Female","Yes","Yes",4,4,4,5,6,6,4,5,4,7,4,4,4,6,5,5,4,4,5,7,5,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
15,"34550607","I don't know",3,NA,21,"South East Asian",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Nonreligious",NA,"Mostly right handed","Moderately liberal",3,"Gay/lesbian somewhat more",NA,"Faculty of Science",NA,"Behavioural Neuroscience","Canada",NA,"4 year (e.g., Bachelor's degree)","4 year degree (e.g.Bachelor's degree)",NA,"Other (Please specify below)","Decision Making","Male","Yes","Yes",2,2,4,1,3,3,1,2,2,2,1,1,2,3,2,2,2,2,3,3,5,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
14,"65850417","I don't know",1,NA,19,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Christian",NA,"Mostly right handed","Slightly liberal",2,"Heterosexual/straight only",NA,"Faculty of Arts",NA,"Visual Arts","Canada",NA,"High school graduate","High school graduate","$35,001 - $50,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",3,1,3,1,5,3,4,5,5,5,2,1,3,2,2,5,2,2,2,4,5,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
84,"98630320","Yes",2,NA,19,"East Asian",NA,"Mandarin",NA,NA,"1","6","China","1","18",NA,NA,"Mostly right handed","Strongly liberal",2,"Gay/lesbian only",NA,"Faculty of Arts",NA,"Psychology, Japanese Language and Culture","China",NA,"Some college","Less than high school",NA,"Other (Please specify below)","Decision Making","Male","Yes","Yes",3,3,3,3,3,2,1,3,3,1,3,1,3,1,1,3,1,5,1,5,3,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
15,"72630118","No",1,NA,21,"East Asian",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian","20+","1","Agnostic",NA,"Mostly right handed","Strongly liberal",2,"Heterosexual/straight somewhat more",NA,"Faculty of Arts",NA,"Psychology, Philosophy","Hong Kong",NA,"4 year (e.g., Bachelor's degree)","Professional or Graduate Degree (e.g. PhD MD)","$100,001 - $150,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",1,1,4,1,7,6,1,2,1,5,1,1,4,6,6,6,6,7,7,7,7,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
13,"59361114","Yes",1,NA,20,"South East Asian",NA,"Both English and another language",NA,"Thai",NA,"6","Thai","1","18","Hindu",NA,"Mostly right handed","Neutral/moderate",3,"Heterosexual/straight only",NA,"Faculty of Commerce and Business Admininistration",NA,"Marketing","Other","Thailand","Some college","2 year degree (e.g.technical college degree)","$50,001 - $75,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",5,5,5,5,5,5,6,6,5,6,6,6,5,4,5,5,5,6,6,6,6,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
10,"66580618","I don't know",1,NA,19,"East Asian",NA,"Both English and another language",NA,"Mandarin",NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Nonreligious",NA,"Mostly right handed","Neutral/moderate",2,"Heterosexual/straight only",NA,"School of Kinesiology",NA,NA,"Canada",NA,"2 year degree (e.g., technical college degree)","4 year degree (e.g.Bachelor's degree)",NA,"Other (Please specify below)","Decision Making","Female","Yes","Yes",5,4,3,5,6,3,5,6,3,4,3,3,4,4,3,5,3,3,3,3,3,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
